,Feature,Importance,inner,outer
109,MTORC2_c,-0.0012932394947819947,1,4
110,LCK,-0.0014375721414721099,1,4
111,HEY1,-0.0016102669180459994,1,4
112,JUN,-0.0018480621867197344,1,4
113,AKT_i,-0.0018489972503301644,1,4
114,EIF4E,-0.0020660624968338315,1,4
115,IGF1R,-0.0032840725504095225,1,4
116,S6K1,-0.003925085286493379,1,4
0,PGR,0.09658841103036386,2,4
1,NFKB1,0.028090235832298638,2,4
2,MTORC1_c,0.008783228009099586,2,4
3,INS,0.0041486910748091965,2,4
4,NOTCH1,0.0034764221823734287,2,4
5,HES1,0.0033802558126788673,2,4
6,RAC1,0.0032377648397799996,2,4
7,IGF1R,0.003028594050264788,2,4
8,FOXO3,0.002458213613659055,2,4
9,WNT1,0.001861312036810947,2,4
10,EGFR,0.0016276056155664076,2,4
11,BCL2,0.0011058103577475942,2,4
12,PAK2,0.001038820651868999,2,4
13,ERK_i,0.0010307453795632693,2,4
14,NOS3,0.0009332195567886004,2,4
15,IRS1,0.0008884820628853873,2,4
16,FZD3,0.0008845941278777802,2,4
17,CASP3,0.0005873170317979293,2,4
18,JUN,0.000499535006205587,2,4
19,FADD,0.0004253792634910658,2,4
20,NEDD4L,0.0004203849607671284,2,4
21,MCL1,0.00037859028476117107,2,4
22,CDKN2A,0.0003702027050702661,2,4
23,DC,0.00036088933278422,2,4
24,GRB2,0.0003472488460199985,2,4
25,P21,0.000343629153311098,2,4
26,HSP90AA1,0.0003018294745510408,2,4
27,CYCS,0.00030105114316125725,2,4
28,MTORC2_c,0.0002493614346670281,2,4
29,BAD,0.00024396775074231325,2,4
30,INSR,0.00022581657620190931,2,4
31,RELA,0.0002174895057989179,2,4
32,DVL1,0.000216690721488777,2,4
33,PG,0.00021630464374766678,2,4
34,BCLXL,0.00015586976803849684,2,4
35,GSK3B,0.0001521649749839371,2,4
36,STK11,0.0001429175746170408,2,4
37,CASP8,0.00014020304327877486,2,4
38,HRAS,0.0001292313223616448,2,4
39,STAT1,0.0001222620660096263,2,4
40,NF2,0.00012157860040729052,2,4
41,PDPK1,0.00011956858098571832,2,4
42,SRC,8.701531995403133e-05,2,4
43,STAT5,8.312467842630511e-05,2,4
44,MYOD1,7.862858506846315e-05,2,4
45,FOXO1,7.589351317915938e-05,2,4
46,TCF4,7.392997509236832e-05,2,4
47,GATA3,7.000457299299878e-05,2,4
48,NCID,6.342158620764593e-05,2,4
49,MAPK8,5.4514808394023895e-05,2,4
50,MDM2,4.1933798032744996e-05,2,4
51,LATS1,3.214064760148627e-05,2,4
52,EGF,3.148373774708446e-05,2,4
53,MYOG,1.5345166080593664e-05,2,4
54,NRG1,1.4882398117199713e-05,2,4
55,CTNNB1,1.2058853575802608e-05,2,4
56,GRB7,-1.2646316253084322e-06,2,4
57,CREB1,-6.014256328512602e-06,2,4
58,P53,-9.706503361295304e-06,2,4
59,MEK_i,-1.7011344998763e-05,2,4
60,ESR1,-1.8240125762680748e-05,2,4
61,IL6,-1.9047147248651974e-05,2,4
62,FASLG,-1.9650429260109625e-05,2,4
63,APC,-2.994574721926213e-05,2,4
64,IGF1,-3.08934588373333e-05,2,4
65,ABL2,-3.208967918189032e-05,2,4
66,PI3K_c,-3.555215852235616e-05,2,4
67,YAP1,-4.299093321091796e-05,2,4
68,STAT3,-4.3130003185454235e-05,2,4
69,TEAD1,-4.5908665802230075e-05,2,4
70,IL8,-5.595921045098429e-05,2,4
71,RND1,-7.511389648973132e-05,2,4
72,PPARG,-8.716450443679857e-05,2,4
73,HER2,-0.00011017000874269378,2,4
74,HER3,-0.00012402337147854325,2,4
75,IL6R,-0.00013550430190167884,2,4
76,JAK2,-0.0001427490303874679,2,4
77,RAF1,-0.00014637060985567274,2,4
78,PRKACA,-0.00015050463906585154,2,4
79,FAS,-0.000167179483223312,2,4
80,BIM,-0.000167441377865174,2,4
81,BAX,-0.0001793578728475076,2,4
82,AXIN1,-0.00018078052134473666,2,4
83,ES,-0.00019518945096175244,2,4
84,RAS_i,-0.00022702032097410285,2,4
85,SGK1,-0.0002331371997673637,2,4
86,ABL1,-0.0002458950816965899,2,4
87,PIM,-0.00027168821752143746,2,4
88,PIP3,-0.0002768016180896282,2,4
89,PRB,-0.000284548897102499,2,4
90,CEBPB,-0.00028650410920205704,2,4
91,PRKAA2,-0.0003094079175524067,2,4
92,MYC,-0.0003335669215861481,2,4
93,PAK1,-0.00035110794041992577,2,4
94,PAX7,-0.0003591184633773281,2,4
95,PTEN,-0.00044453657102205835,2,4
96,DLL_i,-0.00046852786773599053,2,4
97,CYCLIN_D_c,-0.00048602781813134044,2,4
98,AKT_i,-0.0004873371277287486,2,4
99,KRT14,-0.00053417417685242,2,4
100,TRADD,-0.000540471788017971,2,4
101,TWIST1,-0.0005733687306731516,2,4
102,CASP9,-0.0006528445964234519,2,4
103,E2F1,-0.0007249333099229593,2,4
104,KMT2D,-0.0007529949935525249,2,4
105,RHEB,-0.0008422511658843224,2,4
106,HEY1,-0.0009153560020634943,2,4
107,SOS1,-0.0010809599095793487,2,4
108,BAK1,-0.0012320847205472552,2,4
109,IVEBP1,-0.0015913385575739847,2,4
110,IL1B,-0.0018293313862828287,2,4
111,TSC2,-0.0021924516661474547,2,4
112,S6K1,-0.0023346968283876057,2,4
113,LCK,-0.0023909895573085427,2,4
114,NF1,-0.002784815079809211,2,4
115,EIF4E,-0.0029650499675528685,2,4
116,BID,-0.003076850860369462,2,4
0,PGR,0.09570239081410126,3,4
1,NFKB1,0.0209746009453623,3,4
2,INS,0.010229783589187802,3,4
3,IGF1R,0.007927466338024658,3,4
4,IVEBP1,0.006989206750523502,3,4
5,NEDD4L,0.004352880476031995,3,4
6,EGFR,0.0024494227582623207,3,4
7,ESR1,0.001819058831181608,3,4
8,FOXO3,0.0011840576029856775,3,4
9,CASP9,0.0011465167227400208,3,4
10,RHEB,0.0009605019993086383,3,4
11,WNT1,0.0009107377028072516,3,4
12,MTORC1_c,0.0008272086612475249,3,4
13,HES1,0.0008196454342151993,3,4
14,LCK,0.0007231244201398868,3,4
15,MYOD1,0.00067823875055395,3,4
16,NCID,0.0006372600688837604,3,4
17,NOS3,0.0004798282124236497,3,4
18,NF1,0.00047578147498805734,3,4
19,RAC1,0.00044344232817772333,3,4
20,HRAS,0.00042980658684044215,3,4
21,CASP8,0.0003646502582874689,3,4
22,FOXO1,0.0003458897753210177,3,4
23,GATA3,0.0003180972960784567,3,4
24,STAT1,0.000281794954863801,3,4
25,NF2,0.0002106135294739353,3,4
26,JUN,0.00020323800149957272,3,4
27,BID,0.00019210020270932215,3,4
28,DVL1,0.00017432047915022508,3,4
29,PIP3,0.0001407419867475168,3,4
30,BAX,0.00013886587389422278,3,4
31,RAF1,0.00010379892789391665,3,4
32,RND1,7.373573528834942e-05,3,4
33,GRB2,5.899370163331419e-05,3,4
34,YAP1,5.856001391124632e-05,3,4
35,FZD3,3.8527282046674216e-05,3,4
36,GRB7,3.6636833195657914e-05,3,4
37,IL8,2.849932816406664e-05,3,4
38,IL6,2.812570026800021e-05,3,4
39,STAT5,2.639226372513903e-05,3,4
40,FASLG,1.0060074360884741e-05,3,4
41,P21,6.916653392807781e-06,3,4
42,IGF1,2.504020047644495e-06,3,4
43,IL6R,-2.430827178323547e-06,3,4
44,P53,-1.1754209317205166e-05,3,4
45,ABL1,-1.71990068862371e-05,3,4
46,PI3K_c,-2.29024195377292e-05,3,4
47,PAK2,-3.359021214910385e-05,3,4
48,TEAD1,-6.637441557411083e-05,3,4
49,FAS,-6.686480083373247e-05,3,4
50,NOTCH1,-6.977901742111214e-05,3,4
51,PRKACA,-7.080800631908968e-05,3,4
52,PPARG,-7.64069352614527e-05,3,4
53,DC,-7.704258752705417e-05,3,4
54,MYC,-8.758800352359764e-05,3,4
55,ES,-8.94230335320989e-05,3,4
56,CTNNB1,-9.212791390200703e-05,3,4
57,AKT_i,-0.00010413158029964897,3,4
58,PAK1,-0.00010515973970492976,3,4
59,PG,-0.00011584601202274669,3,4
60,GSK3B,-0.00012751897294827064,3,4
61,ABL2,-0.00013065836464809522,3,4
62,BAD,-0.00013126258482165643,3,4
63,MAPK8,-0.0001347472457631227,3,4
64,CEBPB,-0.00013983285780960752,3,4
65,IL1B,-0.00014247713905701787,3,4
66,FADD,-0.00014531434026088252,3,4
67,MDM2,-0.00014789259277747657,3,4
68,HER2,-0.00014881281136569502,3,4
69,MYOG,-0.00015924243058551557,3,4
70,NRG1,-0.00016429061612299733,3,4
71,SOS1,-0.00016655357897343848,3,4
72,PIM,-0.00018442044321387296,3,4
73,STAT3,-0.00019180754566494596,3,4
74,CYCS,-0.00020121926501104337,3,4
75,LATS1,-0.00020784665526796253,3,4
76,AXIN1,-0.00021627945727409337,3,4
77,PAX7,-0.0002232489974679508,3,4
78,HER3,-0.00025106034640509645,3,4
79,APC,-0.0002759940541703365,3,4
80,RAS_i,-0.0002944354309535324,3,4
81,BCLXL,-0.00030450600543985296,3,4
82,INSR,-0.0003060122837922341,3,4
83,RELA,-0.0003274562157549177,3,4
84,SGK1,-0.00032993387489832493,3,4
85,KMT2D,-0.00034894688674724783,3,4
86,TRADD,-0.0003570274456198286,3,4
87,HSP90AA1,-0.0003774050042312238,3,4
88,MCL1,-0.0004176415647717535,3,4
89,BCL2,-0.00043096138504783443,3,4
90,CYCLIN_D_c,-0.00043356453050324983,3,4
91,E2F1,-0.00044232039624303443,3,4
92,JAK2,-0.0004628458486946041,3,4
93,MTORC2_c,-0.00047247711621500876,3,4
94,ERK_i,-0.00048272174067742757,3,4
95,TCF4,-0.00048819654919129984,3,4
96,CASP3,-0.0005149564414915764,3,4
97,CDKN2A,-0.0005217563340800258,3,4
98,TWIST1,-0.0005252154791566266,3,4
99,SRC,-0.0005291173961849971,3,4
100,KRT14,-0.0005508337587724066,3,4
101,PDPK1,-0.0005548694929480291,3,4
102,CREB1,-0.0005853391951925468,3,4
103,PTEN,-0.0005998883672559963,3,4
104,BIM,-0.0006015033788895341,3,4
105,DLL_i,-0.0006028706156502306,3,4
106,PRKAA2,-0.0006050371913697283,3,4
107,EGF,-0.0006134211504199572,3,4
108,PRB,-0.0006302427672669753,3,4
109,STK11,-0.0006394731531277342,3,4
110,MEK_i,-0.0006883845873898453,3,4
111,TSC2,-0.0007180324993212306,3,4
112,HEY1,-0.0007703737073253558,3,4
113,BAK1,-0.0010707198926244166,3,4
114,IRS1,-0.0014921337502350474,3,4
115,S6K1,-0.002604932731933185,3,4
116,EIF4E,-0.0045228045542218265,3,4
0,PGR,0.12650070132366165,4,4
1,NFKB1,0.02423658398997197,4,4
2,NEDD4L,0.018578144253870832,4,4
3,INS,0.014392320780513779,4,4
4,FOXO3,0.006732310990349988,4,4
5,IGF1R,0.006257448124702192,4,4
6,PAK2,0.004091183319604785,4,4
7,NF2,0.003188069357434653,4,4
8,LCK,0.002751548455247055,4,4
9,ERK_i,0.0026411159914375704,4,4
10,CYCLIN_D_c,0.0025288699234229384,4,4
11,RAC1,0.001411754182898295,4,4
12,PRKAA2,0.0012000294520118082,4,4
13,WNT1,0.0011449557606841854,4,4
14,SRC,0.0010985315147010732,4,4
15,MYC,0.0009920046223913515,4,4
16,JUN,0.0006761483719088801,4,4
17,PRB,0.0006149253856794212,4,4
18,HES1,0.0005379078895749734,4,4
19,NOTCH1,0.00030496853426298376,4,4
20,IRS1,0.00022681281414826948,4,4
21,PI3K_c,0.00021476117027596775,4,4
22,GATA3,0.00021437145462233076,4,4
23,RAF1,0.00021281691838492822,4,4
24,BAK1,0.00020559893032745524,4,4
25,ESR1,0.00020008449987707344,4,4
26,FZD3,0.00017794348676092309,4,4
27,FOXO1,0.00014260089189410685,4,4
28,BAX,0.00012808219333526605,4,4
29,CTNNB1,0.00012497596201399563,4,4
30,YAP1,0.00012417457138091947,4,4
31,BCLXL,0.00012231644814031384,4,4
32,HEY1,9.713799810262547e-05,4,4
33,PPARG,9.475054659813242e-05,4,4
34,CASP3,9.270981338305173e-05,4,4
35,TWIST1,8.396138272126485e-05,4,4
36,FAS,8.008197456665922e-05,4,4
37,MDM2,7.816126339255103e-05,4,4
38,HER3,7.435455006865599e-05,4,4
39,EGF,7.397538381459512e-05,4,4
40,PIP3,6.092137683999521e-05,4,4
41,IGF1,5.094071724431881e-05,4,4
42,PTEN,3.1120328519929075e-05,4,4
43,BAD,2.5009068366887988e-05,4,4
44,APC,2.3315133450441117e-05,4,4
45,LATS1,1.8433373808912634e-05,4,4
46,GSK3B,8.387068059501068e-06,4,4
47,S6K1,2.2429646779897894e-06,4,4
48,STAT5,-1.049427620503085e-05,4,4
49,MYOG,-1.6342960618476177e-05,4,4
50,NCID,-2.068044949909975e-05,4,4
51,KRT14,-2.091089933398127e-05,4,4
52,ABL2,-2.2468685468957084e-05,4,4
53,IL8,-2.5119691742681027e-05,4,4
54,TEAD1,-2.7365388497568865e-05,4,4
55,CEBPB,-4.3526193250209566e-05,4,4
56,P53,-4.3607386082888944e-05,4,4
57,IL6,-5.3805961077180164e-05,4,4
58,HER2,-5.920823259575325e-05,4,4
59,STAT3,-6.87501444808225e-05,4,4
60,DVL1,-8.652773058881458e-05,4,4
61,FASLG,-9.04830053272132e-05,4,4
62,NOS3,-9.333254190724283e-05,4,4
63,PAK1,-0.00010088021578091855,4,4
64,BCL2,-0.00011498755279648609,4,4
65,RAS_i,-0.00011526972726261242,4,4
66,STAT1,-0.00012219555936188176,4,4
67,ABL1,-0.00012346065660084893,4,4
68,DC,-0.00012957143977232466,4,4
69,JAK2,-0.00013178732081353672,4,4
70,EGFR,-0.00013375979805918536,4,4
71,AXIN1,-0.00013845044970939302,4,4
72,MTORC2_c,-0.00018395576337160158,4,4
73,BIM,-0.00018800863914958388,4,4
74,TCF4,-0.00021824640165302167,4,4
75,RND1,-0.00022135367837650133,4,4
76,MEK_i,-0.0002238598264736602,4,4
77,NRG1,-0.00023497430669272568,4,4
78,RELA,-0.0002353921585545038,4,4
79,PDPK1,-0.0002451589781395924,4,4
80,CREB1,-0.0002497727443953046,4,4
81,GRB7,-0.0002686736421698699,4,4
82,ES,-0.0002926266364428054,4,4
83,PG,-0.0003062887343070475,4,4
84,INSR,-0.00031314896266576575,4,4
85,CYCS,-0.0003430545224507586,4,4
86,BID,-0.0003490865217663508,4,4
87,GRB2,-0.00035260220040000956,4,4
88,HRAS,-0.00035884718399736837,4,4
89,MYOD1,-0.00035957832938038337,4,4
90,PAX7,-0.0003721959866239688,4,4
91,PRKACA,-0.0003816897289136145,4,4
92,P21,-0.000387822190697662,4,4
93,HSP90AA1,-0.0004095333514091415,4,4
94,AKT_i,-0.00043271627837582205,4,4
95,CASP8,-0.0004992803715123673,4,4
96,FADD,-0.0005033002581967816,4,4
97,CDKN2A,-0.0005076988186542009,4,4
98,STK11,-0.0005184119321376413,4,4
99,DLL_i,-0.0005484859121418495,4,4
100,TRADD,-0.000555417581567963,4,4
101,E2F1,-0.0005666228198695222,4,4
102,NF1,-0.0005772038942717383,4,4
103,IVEBP1,-0.0006775070043064657,4,4
104,PIM,-0.0006863473858874647,4,4
105,RHEB,-0.0007253647833904697,4,4
106,IL6R,-0.0008201882950490402,4,4
107,MAPK8,-0.0008464644538843658,4,4
108,MCL1,-0.0008635680196810158,4,4
109,KMT2D,-0.0012622299364800638,4,4
110,IL1B,-0.0014557121558929076,4,4
111,CASP9,-0.0015918689963003718,4,4
112,SGK1,-0.0017259226949065676,4,4
113,EIF4E,-0.001801110284792129,4,4
114,TSC2,-0.001987005813088416,4,4
115,SOS1,-0.0028480735041558347,4,4
116,MTORC1_c,-0.0036197885933882956,4,4
